,name,price(BTC),from,to,vendor,cat_hash,cat,date
0,10 feminised seeds - Kannabia Seeds - Aphrodita,0.20780715,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
1,10 regular seeds - Kaliman Seeds - Cheese Quattro,0.25576265,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
2,10 regular seeds -Kaliman Seeds - Cheese #1,0.31970331,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
3,10 feminised seeds -  Joint Doctor - Chronic Ryder,0.29412705,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
4,Moby Dick #2 - 15 Seeds Feminized,0.39962914,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
5,7 feminised seeds -Dutch Passion - AutoXtreme,0.21739825,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
6,10 regular cannabis seeds - Sensi Seeds - Big Bud,0.25576265,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
7,5 feminised seeds -Barneys Farm - Sweet Tooth,0.12148725,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
8,10 feminised seeds - GrassOmatic - Sugar Gom,0.27174781,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
9,10 feminised seeds - Seedsman - Auto Kush,0.15985165,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
10,OG Kush - 15 Seeds Feminized,0.35167364,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
11,10 feminised seeds - Jack Flash #5,0.39962914,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
12,10 feminised seeds -  Barneys Farm - Blue Cheese,0.19821605,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
13,10 feminised seeds - Acapulco Gold,0.19821605,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
14,5 regular seeds - Shiva's OG - Shiva Skunk X OG Kush,0.06394066,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
15,WHITE WIDOW FEMINIZED x 3 seeds,0.07369161,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
16,10 Taste Bud Cannabis seeds (Not feminized),0.13747242,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
17,10 PG-13 Cannabis seeds (Not feminized),0.12788132,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
18,50 regular seeds Beyond Kush: Beyond the Brain crossed with Hindu Kush,0.25576265,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
19,ROYAL DWARF (ROYAL QUEEN SEEDS) FEMINIZED x 5 seeds,0.11189616,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
20,10 Skunk XXX Cannabis seeds (Not feminized),0.07992582,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
21,Purple Haze - 15 Seeds Feminized,0.72799641,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
22,Blue Cheese - 15 Seeds Feminized,0.57226893,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
23,5 Random WEED Seeds,0.02237923,,Australia,HangAbout,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
24,5x [Strawberry Amnesia x Blue Ox],0.18223088,,Australia,Prestige_Worldwide,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
25,10 regular seeds Power Kush: Pure Power Plant crossed with Hindu Kush,0.06394066,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
26,5 Autoflowering Cannabis Seeds Fast Growing Ready In 3 Months!,0.09591099,,EU,Cannaseed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
27,10 Kushage Cannabis seeds (Not feminized),0.18542792,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
28,Custom for bonza,0.47955497,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
29,50 seeds ten varieties,0.31970331,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
30,ROYAL DWARF (ROYAL QUEEN SEEDS) FEMINIZED x 1 seed,0.03193836,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
31,10 Chocolate Chunk Cannabis seeds (Not feminized),0.12788132,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
32,Qty#100 - Green House Seeds Auto Northern Lights,1.77435340,,USA,StrainHunters,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
33,WHITE WIDOW FEMINIZED x 15 seeds,0.24613958,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
34,✌ Nirvana Aurora Indica♀♂ Mixed  (10 seeds)   US DOMESTIC *NO CUSTOMS WORRY*,0.06394066,,USA,WhateversAvailable,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
35,10 regular seeds Northern Kush: Northern Lights crossed with Hindu Kush,0.09591099,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
36,Qty#001 - Green House Seeds Auto Northern Lights,0.02397774,,USA,StrainHunters,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
37,Qty#010 - Green House Seeds Auto Northern Lights,0.21579973,,USA,StrainHunters,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
38,Exodus Kush - 18 Seeds Feminized,0.76728795,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
39,10 Mendocino Madness Cannabis seeds (Not feminized),0.10550209,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
40,WHITE WIDOW FEMINIZED x 100 seeds,1.50260558,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
41,5 Wreckage Cannabis seeds (Not feminized),0.07992582,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
42,10 Cold Creek Kush Cannabis seeds (Not feminized),0.21420122,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
43,✌ Nirvana Seeds AK48 ♀♂ Mixed (10 seeds) US DOMESTIC *NO CUSTOMS WORRY*,0.06394066,,USA,WhateversAvailable,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
44,CBD Nordle - 15 Seeds Feminized,0.54931423,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
45,CHOCO HAZE (ZAMNESIA SEEDS) FEMINIZED x 5 seeds,0.12145528,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
46,11 Biddy Early Cannabis seeds (Not feminized),0.10550209,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
47,Custom for BeeCuz,0.70334729,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
48,5 x Auto Seeds Fast Growing Ready In 3 Months (Lowryder2 + Hindu Kush Mix),0.09591099,,EU,Cannaseed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
49,Bubble Cheese - 15 Seeds Feminized,0.62342146,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
50,5x Nevilles Haze!,0.05000000,,Netherlands,danman,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
51,Shoreline - 15 Seeds Feminized,0.46037277,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
52,5x Diamond Girl Fem,0.05000000,,Netherlands,danman,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
53,Acapulco Gold - 15 Seeds Feminized,0.53710156,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
54,Kuchi - 15 Seeds Feminized,0.46500847,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
55,Skywalker - 15 Seeds Feminized,0.71933245,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
56,Casey Jones - 15 Seeds Feminized,0.46037277,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
57,Buddha Haze - 15 Seeds Feminized,0.52933277,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
58,Skywalker Kush 10 Fem Seeds,0.25576265,,Australia,Aseel,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
59,"5 Auto Flowering Cannabis Seeds FASTEST Growing, Ready In Just 3 Months!",0.09591099,,EU,Cannaseed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
60,Crimea Blue - 15 Seeds Feminized,0.38364397,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
61,Kosher Kush 10 feminized seeds,0.25576265,,Australia,Aseel,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
62,10 feminised seeds -Dutch Passion - AutoWhite Widow,0.23977748,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
63,10 feminised seeds - Kannabia Seeds - Baby Boom,0.25576265,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
64,WHITE WIDOW FEMINIZED x 50 seeds,0.65219476,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
65,6 Clones/ Stecklinge Cannabis,0.38364397,,Austria,Oase,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
66,10 feminised seeds - Female Seeds - BubbleGummer,0.15985165,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
67,7 feminised seeds -  Dutch Passion - Think Different,0.19821605,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
68,10 feminised seeds - Royal Queen Seeds - Amnesia Haze Automatic,0.27814188,,Germany,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
69,6 feminised seeds - Joint Doctor - Easy Ryder,0.19182198,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
70,10 feminised seeds -  Barneys Farm - Critical Kush,0.21739825,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
71,5 feminised seeds -GrassOmatic - Automatic AK-47,0.15985165,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
72,10 feminised seeds -  Barneys Farm - Vanilla Kush,0.21739825,,EU,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
73,10 feminised seeds - Joint Doctor - Purple Jems,0.39323507,,UK,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-01-01
