,name,price(BTC),from,to,vendor,cat_hash,cat,date
0,OG KUSH seeds fem. FE=10%+,0.01042318,,,acapulcogold420,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-03-16
1,10xWhite Widow Auto Feminized,0.20846362,,Australia,Aseel,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-03-16
2,OG Kush - 15 Seeds Feminized,0.66013480,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-03-16
3,Moby Dick #2 - 15 Seeds Feminized,0.43429921,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-03-16
4,10x K2 from Nirvana,0.08685984,,Germany,derriese5,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-03-16
5,SPECIAL KUSH 1 (ROYAL QUEEN SEEDS) FEMINIZED x 3 seeds,0.05034396,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-03-16
6,100 regular seeds Power Kush: Pure Power Plant crossed with Hindu Kush,0.52115905,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-03-16
7,second Custom for kevinrudd,0.97283024,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-03-16
8,5 regular seeds - Shiva's OG - Shiva Skunk X OG Kush,0.06948787,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-03-16
9,SUPER SILVER HAZE (BULK SEEDS) FEMINIZED x 50 seeds,0.86859842,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-03-16
10,10 regular seeds Power Kush: Pure Power Plant crossed with Hindu Kush,0.06948787,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-03-16
11,ROYAL DWARF (ROYAL QUEEN SEEDS) FEMINIZED x 1 seed,0.03470919,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-03-16
12,Amnesia Lemon - 15 Seeds Feminized,0.60801890,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-03-16
13,✌ Nirvana Bubblelicious ♀♂ Mixed  (10 seeds)   US DOMESTIC *NO CUSTOMS WORRY*,0.06948787,,USA,WhateversAvailable,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-03-16
14,WHITE WIDOW FEMINIZED x 1000 seeds,9.79779028,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-03-16
15,+ BLUE DREAM SEEDS +,0.01737196,,USA,CaliforniaGreenCross,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-03-16
16,WHITE WIDOW FEMINIZED x 2 seeds ***PROMO PRICE - LIMITED TIME OFFER***,0.03297199,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-03-16
17,POWER FLOWER (ROYAL QUEEN SEEDS) FEMINIZED x 5 seeds,0.16155930,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-03-16
18,✌ Nirvana Hawaii Maui Waui ♀♂ Mixed  (10 seeds)   US DOMESTIC *NO CUSTOMS WORRY*,0.06948787,,USA,WhateversAvailable,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-03-16
19,Shoreline - 15 Seeds Feminized,0.50031269,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-03-16
20,10 A-Train Cannabis seeds (Not feminized),0.20151483,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-03-16
21,10 Chocolate Chunk Cannabis seeds (Not feminized),0.13897574,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-03-16
22,WHITE WIDOW FEMINIZED x 5 seeds,0.09106385,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-03-16
23,Big Bud Feminized x 3 seeds,0.05017024,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-03-16
