,name,price(BTC),from,to,vendor,cat_hash,cat,date
0,Crimea Blue - 15 Seeds Feminized,0.19611688,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-18
1,Acapulco Gold - 15 Seeds Feminized,0.23006144,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-18
2,10 regular seeds - Shiva's OG - Shiva Skunk X OG Kush,0.04902922,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-18
3,5 Cold Creek Kush Cannabis seeds (Not feminized),0.10949859,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-18
4,Skywalker - 15 Seeds Feminized,0.36771916,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-18
5,Casey Jones - 15 Seeds Feminized,0.23534026,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-18
6,Buddha Haze - 15 Seeds Feminized,0.27059227,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-18
7,Straw Sour Diesel - 15 Seeds Feminized,0.23534026,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-18
8,Critical Kush - 15 Seeds Feminized,0.14545335,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-18
9,10 regular seeds - Church Kush - mold resistant,0.04902922,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-18
10,50 regular seeds - Church Kush - mold resistant,0.16343073,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-18
11,Holy Grail Kush - 18 Seeds Feminized,0.39223377,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-18
12,5 regular seeds - AK47 Automatic - autoflowering sativa dominant,0.06537229,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-18
13,10x HASH PASSION F1 FREE SHIPPING!!!,0.03252271,,Austria,Renegade,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-18
14,8 Ball Kush - 15 Seeds Feminized,0.20974700,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-18
15,5 Biddy Early Cannabis seeds (Not feminized),0.05393214,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-18
16,Big Buddha Cheese - 15 Seeds Feminized,0.27059227,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-18
