,name,price(BTC),from,to,vendor,cat_hash,cat,date
0,ORIGINAL SKUNK (BULK SEEDS) FEMINIZED x 50 seeds,1.07832988,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-05-31
1,Pound of Haze F1 x 5 seeds  ***FREE POST***,0.08626639,,Australia,ozAgrade,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-05-31
2,10 Mixed Cannabis Seeds,0.10761732,,USA,My_Private_Garden,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-05-31
3,10 Seeds Harlequin (High CDB Non-Fem'd ♀♂),0.17253278,,Canada,galaxytreez,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-05-31
4,WHITE WIDOW FEMINIZED x 1000 seeds,12.16356107,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-05-31
5,POWER FLOWER (ROYAL QUEEN SEEDS) FEMINIZED x 5 seeds,0.20056935,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-05-31
6,10 Seeds CBD Grapefruit (High CBD Non-Fem'd ♀♂),0.12939958,,Canada,galaxytreez,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-05-31
7,AUTO PURPLE (PYRAMID SEEDS) FEMINIZED x 3 seeds,0.16321601,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-05-31
8,5 regular seeds - Widow Lights - White Widow X Northern Lights,0.10783298,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-05-31
9,WHITE WIDOW FEMINIZED x 100 seeds,2.02726017,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-05-31
10,ICE (ROYAL QUEEN SEEDS) FEMINIZED x 5 seeds,0.19957729,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-05-31
11,SHINING SILVER HAZE (ROYAL QUEEN SEEDS) FEMINIZED x 3 seeds,0.15376984,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-05-31
12,AFGHAN KUSH RYDER (WORLD OF SEEDS) FEMINIZED x 3 seeds,0.17167011,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-05-31
13,WHITE WIDOW FEMINIZED x 2 seeds ***PROMO PRICE - LIMITED TIME OFFER***,0.04093340,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-05-31
14,AFGHAN SKUNK (ZAMNESIA SEEDS) FEMINIZED x 3 seeds,0.06896997,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-05-31
15,POWER FLOWER (ROYAL QUEEN SEEDS) FEMINIZED x 3 seeds,0.13371290,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-05-31
16,10 regular seeds Power Kush: Pure Power Plant crossed with Hindu Kush,0.12939958,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-05-31
17,10 regular seeds Hindu's Shiva: Hindu Kush crossed with Shiva Skunk,0.12939958,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-05-31
18,ROYAL DWARF (ROYAL QUEEN SEEDS) FEMINIZED x 1 seed,0.04309006,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-05-31
19,WHITE WIDOW (ZAMNESIA SEEDS) FEMINIZED x 3 seeds,0.06896997,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-05-31
20,ROYAL DWARF (ROYAL QUEEN SEEDS) FEMINIZED x 5 seeds,0.15096618,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-05-31
21,AUTO BLUE DIESEL (ADVANCED SEEDS) FEMINIZED x 3 seeds,0.12603519,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-05-31
22,10 Seeds Chandon (Non-Fem'd ♀♂),0.21566597,,Canada,galaxytreez,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-05-31
