,name,price(BTC),from,to,vendor,cat_hash,cat,date
0,40x HASH PASSION F1 FREE SHIPPING!!! OUTDOOR TESTED!!!,0.10078254,,Austria,Renegade,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
1,Auto Seeds Auto Pounder 5 Seed Pack,0.20452928,,USA,fastseed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
2,10 regular seeds - Shiva Skunk - Skunk #1 X Northern Lights #5,0.10374673,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
3,50x HASH PASSION F1 FREE SHIPPING!!! OUTDOOR TESTED!!!,0.11560350,,Austria,Renegade,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
4,Custom for BeeCuz,0.65212236,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
5,5 regular seeds - Widow Lights - White Widow X Northern Lights,0.05928385,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
6,Bubble Cheese - 15 Seeds Feminized,0.57801754,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
7,50 regular seeds - Shiva Skunk - Skunk #1 X Northern Lights #5,0.35570310,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
8,100x HASH PASSION F1 FREE SHIPPING!!! OUTDOOR TESTED!!!,0.14524543,,Austria,Renegade,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
9,Acapulco Gold - 15 Seeds Feminized,0.49798434,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
10,15 Random WEED Seeds,0.02964192,,Australia,HangAbout,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
11,10 regular seeds: Liberty Kush: Liberty Haze crossed with Hindu Kush,0.08892577,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
12,CANNABIS SEED - MASTER KUSH REGUALAR,0.13632321,,USA,Charlie_Bartlett,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
13,CANNABIS SEED mASTER KUSH REGULAR,0.13632321,,USA,Charlie_Bartlett,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
14,10 regular seeds Power Kush: Pure Power Plant crossed with Hindu Kush,0.08892577,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
15,10 regular seeds - Shiva's OG - Shiva Skunk X OG Kush,0.08892577,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
16,Qty#001 - Green House Seeds Auto Northern Lights,0.02223144,,USA,StrainHunters,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
17,Qty#010 - Green House Seeds Auto Northern Lights,0.20008299,,USA,StrainHunters,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
18,10 regular seeds Beyond Kush: Beyond the Brain crossed with Hindu Kush,0.07410481,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
19,CBD Shark - 15 Seeds Feminized,0.50930756,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
20,3 x African free cannabis seeds,0.03853450,,Netherlands,Seeds_Co,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
21,3 x African free strain seeds,0.03853450,,Netherlands,Seeds_Co,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
22,10 regular seeds - Widow Lights - White Widow X Northern Lights,0.08892577,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
23,10 regular seeds - Skunk Kush - pain relief,0.08892577,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
24,100 seeds ten varieties,0.82997391,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
25,CANNABIS SEED - CHEM DAWG,0.02961228,,USA,Charlie_Bartlett,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
26,+ BLUE DREAM SEEDS +,0.08892577,,USA,CaliforniaGreenCross,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
27,Qty#050 - Green House Seeds Auto Northern Lights,0.88925776,,USA,StrainHunters,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
28,Cannabis ruderalis seeds (10 seeds).,0.05928385,,World,toysoldiers,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
29,10 regular seeds Northern Kush: Northern Lights crossed with Hindu Kush,0.08892577,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
30,Crimea Blue - 15 Seeds Feminized,0.35570310,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
31,Holy Grail Kush - 18 Seeds Feminized,0.71140621,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
32,8 Ball Kush - 15 Seeds Feminized,0.44462888,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
33,Buddha Tahoe - 15 Seeds Feminized,0.49078136,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
34,50 regular seeds Beyond Kush: Beyond the Brain crossed with Hindu Kush,0.35570310,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
35,"5 Auto Flowering Cannabis Seeds FASTEST Growing, Ready In Just 3 Months!",0.08892577,,EU,Cannaseed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
36,Amnesia Lemon - 15 Seeds Feminized,0.51873369,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
37,10 regular seeds Hindu's Shiva: Hindu Kush crossed with Shiva Skunk,0.08892577,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
38,CANNABIS SEED - ak-47,0.02961228,,USA,Charlie_Bartlett,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
39,Casey Jones - 15 Seeds Feminized,0.42684372,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
40,Santa Sativa - 15 Seeds Feminized,0.31124021,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
41,1 kg Moroccan Kiff Weed Seeds Hashish,1.48209627,,,inlovewetrust,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
42,Big Buddha Cheese - 15 Seeds Feminized,0.56319658,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
43,Purple Haze #1 - 15 Seeds Feminized,0.57680222,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
44,Our Legendary Guerilla ChemDawg Seeds,0.11560350,,USA,BudsBuds1,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
45,10x K2 from Nirvana,0.07410481,,Germany,derriese5,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
46,OG Kush - 15 Seeds Feminized,0.32606118,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
47,22x Safari,0.14820962,,Germany,derriese5,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
48,Moby Dick #2 - 15 Seeds Feminized,0.37052406,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
49,10x Big Bud #2 Regular Seeds,0.07410481,,Germany,derriese5,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
50,5 Pack Blue Dream Seeds(Feminized),0.32606118,,USA,fastseed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
51,17 x Euforia,0.14820962,,Germany,derriese5,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
52,TOP QUALITY CANNABIS SEEDS | AAA nothing better | x3 with simple help guide,0.29641925,,USA,Charlie_Bartlett,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
53,3 x Afghan Kush Seeds,0.10374673,,Netherlands,Seeds_Co,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
54,Sour Diesel Seeds,0.04446288,,USA,Charlie_Bartlett,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
55,3 Master Kush Seeds | only 50! | best domestic genetics,0.14820962,,USA,Charlie_Bartlett,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
56,5 x Auto Seeds Fast Growing Ready In 3 Months (Lowryder2 + Hindu Kush Mix),0.08892577,,EU,Cannaseed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
57,Chernobyl X Da Purps regular seeds,0.14820962,,USA,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
58,5 regular seeds - Shiva's OG - Shiva Skunk X OG Kush,0.05928385,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
59,20 Mixed Cannabis Seeds - Only $14.95,0.04431467,,USA,My_Private_Garden,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
60,12 x k2 indoor seeds (F2),0.06224804,,Germany,PeterLustig,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
61,100 Mixed Cannabis Seeds - Only $49,0.14524543,,USA,My_Private_Garden,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
62,CBD Nordle - 15 Seeds Feminized,0.50930756,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
63,Straw Sour Diesel - 15 Seeds Feminized,0.42684372,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
64,Exodus Kush - 18 Seeds Feminized,0.71140621,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
65,5 Autoflowering Cannabis Seeds Fast Growing Ready In 3 Months!,0.08892577,,EU,Cannaseed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
66,Kuchi - 15 Seeds Feminized,0.43114180,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
67,Williams 60 Day Wonder Hybrid Feminized Autoflower Seeds,0.14820962,,USA,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
68,Qty#100 - Green House Seeds Auto Northern Lights,1.64512686,,USA,StrainHunters,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
69,10 regular seeds Hindu Kush - land race from the Hindu Kush mountains,0.08892577,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
70,Brainstorm - 15 Seeds Feminized,0.45944984,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
71,5 regular seeds - Skunk Kush - pain relief,0.07410481,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
72,Smurfberry Hybrid Feminized Autoflower Seeds,0.14820962,,USA,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
73,Shaman - 15 Seeds Feminized,0.38534503,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
74,12 x Lemon Skunk indoor seeds (F2),0.06521223,,Germany,PeterLustig,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
75,CBD Yummy - 15 Seeds Feminized,0.50930756,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
76,Blue Cheese - 15 Seeds Feminized,0.53059046,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
77,International Super Stealth,0.05928385,,USA,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
78,CANNABIS SEED - Northern Lights #1 Regular,0.02961228,,USA,Charlie_Bartlett,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
79,Buddha Haze - 15 Seeds Feminized,0.49078136,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
80,CBD Critical Mass - 15 Seeds Feminized,0.50930756,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
81,Critical Kush - 15 Seeds Feminized,0.26381313,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
82,Purple Haze - 15 Seeds Feminized,0.67497628,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
83,Skywalker - 15 Seeds Feminized,0.66694332,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
84,CBD Skunk Haze - 15 Seeds Feminized,0.50930756,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
85,Shoreline - 15 Seeds Feminized,0.42684372,,UK,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-10-31
86,Potassium chlorate 40g,0.02915961,,EU,TorChem,pbmKV0iowm,Weapons/Fireworks,2014-10-31
