,name,price(BTC),from,to,vendor,cat_hash,cat,date
0,PURPLE PINECONE (SAGARMATHA SEEDS) FEMINIZED x 5 seeds,0.23240185,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-05-21
1,WHITE WIDOW FEMINIZED x 3 seeds,0.09803921,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-05-21
2,AFGHAN KUSH RYDER (WORLD OF SEEDS) FEMINIZED x 3 seeds,0.16928246,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-05-21
3,NORTHERN LIGHT FEMINIZED x 3 seeds,0.08081323,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-05-21
4,WHITE WIDOW (ZAMNESIA SEEDS) FEMINIZED x 3 seeds,0.06801071,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-05-21
5,SHINING SILVER HAZE (ROYAL QUEEN SEEDS) FEMINIZED x 3 seeds,0.15163115,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-05-21
6,SUPER SILVER HAZE (BULK SEEDS) FEMINIZED x 50 seeds,1.06333205,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-05-21
7,WHITE WIDOW FEMINIZED x 100 seeds,1.99906426,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-05-21
8,10 x Transkei Seeds,0.03402662,,,SunnySouthAfrica,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-05-21
9,AFGHAN SKUNK (ZAMNESIA SEEDS) FEMINIZED x 3 seeds,0.06801071,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-05-21
10,10 Seeds Chemo (Non-Fem'd ♀♂),0.12759984,,Canada,galaxytreez,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-05-21
11,10 regular seeds Power Kush: Pure Power Plant crossed with Hindu Kush,0.12759984,,Australia,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-05-21
12,AK 47 feminized x 3 seeds,0.06188592,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-05-21
13,+ BLUE DREAM SEEDS +,0.02126664,,USA,CaliforniaGreenCross,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-05-21
14,10  Dark Star Cannabis seeds (Not feminized),0.28497299,,UK,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-05-21
15,ORIGINAL SKUNK (BULK SEEDS) FEMINIZED x 50 seeds,1.06333205,,EU,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-05-21
