,name,price,from,to,vendor,cat_hash,cat,date
0,Nirvana Seeds AK48 (10 seeds) US DOMESTIC *NO CUSTOMS WORRY*,0.09217075,USA,,WhateversAvailable,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-03
1,100 seeds ten varieties,0.50035551,Australia,,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-03
2,CHOCO HAZE (ZAMNESIA SEEDS) FEMINIZED x 3 seeds,0.05925262,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-03
3,5x Nevilles Haze!,0.05000000,Netherlands,,danman,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-03
4,Amnesia Lemon - 15 Seeds Feminized,0.46085376,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-03
5,10 regular seeds Hindu's Shiva: Hindu Kush crossed with Shiva Skunk,0.06583625,Australia,,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-03
6,Nirvana Aurora Indica (10 seeds)   US DOMESTIC *NO CUSTOMS WORRY*,0.09217075,USA,,WhateversAvailable,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-03
7,10 regular seeds Northern Kush: Northern Lights crossed with Hindu Kush,0.10533800,Australia,,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-03
8,10x Royal Dane,0.05000000,Netherlands,Europe,danman,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-03
9,50 regular seeds - Shiva Skunk - Skunk #1 X Northern Lights #5,0.31601400,Australia,,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-03
10,CHOCO HAZE (ZAMNESIA SEEDS) FEMINIZED x 10 seeds,0.11850525,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-03
11,Purple Haze #1 - 15 Seeds Feminized,0.51244305,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-03
12,Buddha Tahoe - 15 Seeds Feminized,0.43602033,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-03
13,10 regular seeds Beyond Kush: Beyond the Brain crossed with Hindu Kush,0.05266900,Australia,,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-03
14,Custom for BeeCuz,0.57935901,Australia,worldwide,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-03
15,50 regular seeds Beyond Kush: Beyond the Brain crossed with Hindu Kush,0.31601400,Australia,,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-03
16,Smurfberry Hybrid Feminized Autoflower Seeds,0.13167250,USA,Worldwide,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-03
17,+ BLUE DREAM SEEDS +,0.07900350,USA,,CaliforniaGreenCross,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-03
18,5 regular seeds - Shiva's OG - Shiva Skunk X OG Kush,0.05266900,Australia,worldwide,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-03
19,5 x Auto Seeds Fast Growing Ready In 3 Months (Lowryder2 + Hindu Kush Mix),0.07900350,EU,Worldwide,Cannaseed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-03
20,Qty#010 - Green House Seeds Auto Northern Lights,0.17775788,USA,USA,StrainHunters,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-03
