,name,price,from,to,vendor,cat_hash,cat,date
0,5 Fuma con Dios Cannabis seeds (Not feminized),0.04846554,Worldwide(excludingItaly),,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-03
1,5 Super Glue Cannabis seeds (Not feminized),0.07442923,Worldwide(excludingItaly),,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-03
2,5 Afghanica  Cannabis seeds (Not feminized),0.04846554,Worldwide(excludingItaly),,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-03
3,Williams 60 Day Wonder Hybrid Feminized Autoflower Seeds,0.08654561,USA,,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-03
4,5 Lambo Cannabis seeds (Not feminized),0.11597112,Worldwide(excludingItaly),,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-03
5,5 Dark Star Cannabis seeds (Not feminized),0.11597112,Worldwide(excludingItaly),,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-03
6,5 PG-13 Cannabis seeds (Not feminized),0.06923649,Worldwide(excludingItaly),,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-03
7,5 Biddy Early Cannabis seeds (Not feminized),0.05712010,Worldwide(excludingItaly),,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-03
8,5 Dutchmen's Royal Orange Cannabis seeds (Not feminized),0.04846554,Worldwide(excludingItaly),,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-03
9,5 Early Durban Cannabis seeds (Not feminized),0.04327280,Worldwide(excludingItaly),,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-03
10,"Natural Cannabis seeds,50 seeds.",0.01730912,Earth.,,toysoldiers,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-03
11,5 Chocolate Chunk Cannabis seeds (Not feminized),0.06923649,Worldwide(excludingItaly),,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-03
12,5 Wreckage Cannabis seeds (Not feminized),0.08654561,Worldwide(excludingItaly),,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-03
13,5 Cold Creek Kush Cannabis seeds (Not feminized),0.11597112,Worldwide(excludingItaly),,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-03
14,100 Texada Timewarp x Ak47 F1 Regular Seeds,0.34618247,,,goosehash1,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-03
