,name,price,from,to,vendor,cat_hash,cat,date
0,17 x Euforia,0.14246231,Germany,EU,derriese5,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
1,6 Clones/ Stecklinge Cannabis,0.34190956,Austria,,Oase,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
2,Polar Light x 7 seeds -  Autoflowering and Feminized seeds.,0.19944724,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
3,10 MK-Ultra Cannabis seeds (Not feminized),0.21369347,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
4,50 Mixed Cannabis Seeds - Only $49,0.13961307,USA,USA,My_Private_Garden,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
5,10 Kushage Cannabis seeds (Not feminized),0.16525628,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
6,10  Dark Star Cannabis seeds (Not feminized),0.19089950,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
7,✌ Nirvana Seeds White Widow ♀♂ Mixed (10 seeds) US DOMESTIC *NO CUSTOMS WORRY*,0.05698492,USA,,WhateversAvailable,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
8,10 Early Skunk Cannabis seeds (Not feminized),0.08262814,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
9,5x Hollands Hope Fem,0.05000000,Netherlands,,danman,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
10,Critical Kush - 15 Seeds Feminized,0.25358292,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
11,+ BLUE DREAM SEEDS +,0.08547739,USA,,CaliforniaGreenCross,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
12,10x Belladonna Quality Seeds by Paradise Seeds,0.07123115,Germany,Worldwide,Mandala,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
13,CLASSIC SKUNK (ZAMNESIA SEEDS) FEMINIZED x 3 seeds,0.06268342,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
14,Purple Haze #1 - 15 Seeds Feminized,0.55443485,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
15,10x Henkes vs Dane,0.05000000,Netherlands,,danman,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
16,10 Taste Bud Cannabis seeds (Not feminized),0.12251759,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
17,5 Super Glue Cannabis seeds (Not feminized),0.06268342,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
18,✌ Nirvana Seeds AK48 ♀♂ Mixed (10 seeds) US DOMESTIC *NO CUSTOMS WORRY*,0.05698492,USA,,WhateversAvailable,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
19,10 Mixed Cannabis Seeds - Only $14.95,0.04259623,USA,USA,My_Private_Garden,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
20,8 Ball Kush - 15 Seeds Feminized,0.42738695,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
21,Chernobyl X Da Purps regular seeds,0.14246231,USA,Worldwide,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
22,Pakistan Ryder x 3 seeds - Autoflowering and Feminized seeds,0.08547739,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
23,11 Biddy Early Cannabis seeds (Not feminized),0.09402513,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
24,✌ Nirvana Aurora Indica♀♂ Mixed  (10 seeds)   US DOMESTIC *NO CUSTOMS WORRY*,0.05698492,USA,,WhateversAvailable,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
25,International Super Stealth,0.05698492,USA,Worldwide,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
26,5 Skunkage Cannabis seeds (Not feminized),0.04843718,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
27,10 Skunk XXX Cannabis seeds (Not feminized),0.07123115,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
28,5 Electric Lemon G Cannabis seeds (Not feminized),0.10542211,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
29,Skywalker - 15 Seeds Feminized,0.64108043,UK,,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
30,10 Dutchmen's Royal Orange Cannabis seeds (Not feminized),0.07977889,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
31,5 S.A.G.E Cannabis seeds (Not feminized),0.07123115,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
32,7 feminised seeds -  Dutch Passion - Think Different,0.17665327,EU,,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
33,WHITE WIDOW FEMINIZED x 1000 seeds,8.26281448,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
34,22x Safari,0.14246231,Germany,EU,derriese5,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
35,7 feminised seeds -Dutch Passion - AutoXtreme,0.19374875,EU,,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
36,EASY BUD (ROYAL QUEEN SEEDS) FEMINIZED x 5 seeds,0.11112060,,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
37,EASY BUD (ROYAL QUEEN SEEDS) FEMINIZED x 3 seeds,0.07692965,,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
38,10  feminised seeds -  Joint Doctor - Diesel Ryder,0.26213066,UK,Worldwide,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
39,10 feminised seeds -Dutch Passion - AutoWhite Widow,0.21369347,EU,,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
40,5 feminised seeds -Barneys Farm - Sweet Tooth,0.10827136,EU,,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
41,10 feminised seeds -Kannabia Seeds - BCN Diesel,0.17095478,UK,Worldwide,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
42,10 feminised seeds - GrassOmatic - Sugar Gom,0.24218594,UK,Worldwide,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
43,10 feminised seeds - Kannabia Seeds - Baby Boom,0.22793970,UK,Worldwide,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
44,10 regular seeds -Kaliman Seeds - Cheese #1,0.28492463,UK,Worldwide,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
45,10 feminised seeds - GrassOmatic - HazeGom,0.25643217,UK,Worldwide,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
46,10 feminised seeds - Jack Flash #5,0.35615579,UK,,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
47,10 regular seeds - Kaliman Seeds - Marley's Cheese,0.22793970,UK,Worldwide,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
48,10 regular cannabis seeds - Kaliman Seeds - Rockster's Cheese,0.21369347,UK,Worldwide,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
49,10 feminised seeds - Barneys Farm - Tangerine Dream,0.19944724,EU,,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
50,10 feminised seeds -Seedsman - Auto Blue,0.15955779,EU,,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
51,10 feminised seeds - Joint Doctor - Lowryder #2,0.26213066,UK,Worldwide,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
52,10 feminised seeds  Barneys Farm - Pineapple Chunk,0.17665327,EU,,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
53,10 feminised seeds - Joint Doctor - Easy Ryder,0.26213066,UK,Worldwide,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
54,NORTHERN LIGHT FEMINIZED x 3 seeds,0.05413568,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
55,Bulk FEMINISED cannabis seeds 100 pieces. Choose your strain!,1.22517594,UK,Worldwide,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
56,10 feminised seeds - Seedsman - Auto Kush,0.14246231,EU,,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
57,10 feminised seeds - Barneys Farm - L.S.D.,0.21084423,EU,,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
58,10 feminised seeds - Seedsman Original Skunk #1,0.14246231,EU,,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
59,5 feminised seeds - Sensi Seeds -Jack Flash #5,0.17665327,UK,Worldwide,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
60,WHITE WIDOW FEMINIZED x 50 seeds,0.56415078,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
61,10 feminised seeds -  Barneys Farm - Vanilla Kush,0.19374875,EU,,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
62,5 Random WEED Seeds,0.01994472,Australia,Australia,HangAbout,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
63,Shoreline - 15 Seeds Feminized,0.41029147,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
64,Shaman - 15 Seeds Feminized,0.37040202,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
65,Blue Cheese - 15 Seeds Feminized,0.51001510,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
66,11 Chronic Cannabis seeds ( Not feminized ),0.14246231,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
67,12 x k2 indoor seeds (F2),0.05983417,Germany,EU,PeterLustig,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
68,CBD Nordle - 15 Seeds Feminized,0.48955751,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
69,CBD Yummy - 15 Seeds Feminized,0.48955751,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
70,Williams 60 Day Wonder Hybrid Feminized Autoflower Seeds,0.14246231,USA,Worldwide,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
71,5 x Auto Seeds Fast Growing Ready In 3 Months (Lowryder2 + Hindu Kush Mix),0.08547739,EU,Worldwide,Cannaseed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
72,Smurfberry Hybrid Feminized Autoflower Seeds,0.14246231,USA,Worldwide,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
73,11 Kali Mist Cannabis seeds ( Not feminized),0.15670855,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
74,Qty#001 - Green House Seeds Auto Northern Lights,0.02136934,USA,USA,StrainHunters,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
75,10 PG-13 Cannabis seeds (Not feminized),0.11396985,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
76,CBD Skunk Haze - 15 Seeds Feminized,0.48955751,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
77,Big Buddha Cheese - 15 Seeds Feminized,0.54135681,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
78,5x Diamond Girl Fem,0.05000000,Netherlands,,danman,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
79,Bubble Cheese - 15 Seeds Feminized,0.55560304,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
80,Exodus Kush - 18 Seeds Feminized,0.68381912,UK,,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
81,CBD Shark - 15 Seeds Feminized,0.48955751,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
82,Casey Jones - 15 Seeds Feminized,0.41029147,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
83,Amnesia Lemon - 15 Seeds Feminized,0.49861811,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
84,Buddha Haze - 15 Seeds Feminized,0.47174972,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
85,12 x Lemon Skunk indoor seeds (F2),0.06268342,Germany,EU,PeterLustig,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
86,Straw Sour Diesel - 15 Seeds Feminized,0.41029147,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
87,CBD Critical Mass - 15 Seeds Feminized,0.48955751,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
88,Santa Sativa - 15 Seeds Feminized,0.29917086,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
89,10 feminised seeds - GrassOmatic - MaxiHaze,0.25643217,UK,Worldwide,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
90,10 feminised seeds - Sensi Seeds - Early Skunk,0.19374875,UK,,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
91,10 feminised seeds - Dutch Passion - Blue Velvet,0.26497991,EU,,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
92,10 The Hog Cannabis seeds (Not feminized),0.21369347,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
93,5 Autoflowering Cannabis Seeds Fast Growing Ready In 3 Months!,0.08547739,EU,Worldwide,Cannaseed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
94,5 Wreckage Cannabis seeds (Not feminized),0.07123115,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
95,Crimea Blue - 15 Seeds Feminized,0.34190956,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
96,5x Nevilles Haze!,0.05000000,Netherlands,,danman,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
97,Holy Grail Kush - 18 Seeds Feminized,0.68381912,UK,,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
98,"5 Auto Flowering Cannabis Seeds FASTEST Growing, Ready In Just 3 Months!",0.08547739,EU,Worldwide,Cannaseed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
99,CHOCO HAZE (ZAMNESIA SEEDS) FEMINIZED x 5 seeds,0.08120352,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
100,10x Royal Dane,0.05000000,Netherlands,Europe,danman,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
101,10 Lambo Cannabis seeds (Not feminized),0.19089950,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
102,10 Chocolate Chunk Cannabis seeds (Not feminized),0.11396985,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
103,10 Jamaican OG Cannabis seeds (Not feminized),0.16525628,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
104,CHOCO HAZE (ZAMNESIA SEEDS) FEMINIZED x 3 seeds,0.06410804,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
105,10 A-Train Cannabis seeds (Not feminized),0.16525628,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
106,CHOCO HAZE (ZAMNESIA SEEDS) FEMINIZED x 10 seeds,0.12821608,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
107,ROYAL DWARF (ROYAL QUEEN SEEDS) FEMINIZED x 5 seeds,0.09972362,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
108,Qty#010 - Green House Seeds Auto Northern Lights,0.19232413,USA,USA,StrainHunters,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
109,Cannabis ruderalis seeds (10 seeds).,0.05698492,World,,toysoldiers,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
110,11 Warlock Cannabis seeds (Not feminized),0.14246231,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
111,15 Random WEED Seeds,0.02849246,Australia,Australia,HangAbout,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
112,Buddha Tahoe - 15 Seeds Feminized,0.47174972,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
113,10 Cold Creek Kush Cannabis seeds (Not feminized),0.19089950,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
114,Purple Haze - 15 Seeds Feminized,0.64880189,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
115,Kuchi - 15 Seeds Feminized,0.41442288,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
116,Qty#050 - Green House Seeds Auto Northern Lights,0.85477391,USA,USA,StrainHunters,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
117,Qty#100 - Green House Seeds Auto Northern Lights,1.58133173,USA,USA,StrainHunters,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
118,Brainstorm - 15 Seeds Feminized,0.44163318,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
119,10 Mendocino Madness Cannabis seeds (Not feminized),0.09402513,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
120,Acapulco Gold - 15 Seeds Feminized,0.47867339,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
121,10 Burmese Kush Cannabis seeds (Not feminized),0.16525628,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
122,20 feminised seeds - Sensi Seeds - MIX,0.24788443,UK,Worldwide,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
123,10 feminised seeds - Joint Doctor - Ogre,0.35045730,UK,,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
124,10 feminised seeds - GrassOmatic - Auto Mass,0.24218594,UK,Worldwide,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
125,10 feminised seeds - Acapulco Gold,0.17665327,EU,,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
126,10 feminized seeds - Barneys Farm - Liberty Haze,0.19944724,EU,Worldwide,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
127,5 feminised seeds -GrassOmatic - Automatic AK-47,0.14246231,UK,Worldwide,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
128,10 feminised seeds - Kannabia Seeds - Aphrodita,0.18520101,UK,Worldwide,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
129,10 feminised seeds - Royal Queen Seeds - Amnesia Haze Automatic,0.24788443,Germany,,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
130,10 feminised seeds -  Barneys Farm - Blue Cheese,0.17665327,EU,,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
131,10 feminised seeds -  Barneys Farm - Critical Kush,0.19374875,EU,,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
132,10 feminised seeds -  Joint Doctor - Chronic Ryder,0.26213066,UK,Worldwide,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
133,10 feminised cannabis seeds - Kannabia Seeds - B. Lee,0.19944724,UK,Worldwide,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
134,10 regular - Kaliman Seeds - Cheese Tease,0.22793970,UK,Worldwide,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
135,OG Kush - 15 Seeds Feminized,0.31341710,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
136,10 feminised seeds - Joint Doctor - Purple Jems,0.35045730,UK,Worldwide,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
137,10 feminised seeds - Female Seeds - BubbleGummer,0.14246231,EU,,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
138,Bulk REGULAR cannabis seeds 100 pieces. Choose your strain!,0.52426133,UK,Worldwide,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
139,WHITE WIDOW FEMINIZED x 100 seeds,1.02572869,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
140,10 regular seeds - Moscaseeds - Cinderella 99 BX-1,0.21084423,EU,,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
141,7 feminised seeds - Dutch Passion - AutoMazar,0.19374875,EU,,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
142,Moby Dick #2 - 15 Seeds Feminized,0.35615579,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
143,6 feminised seeds - Joint Doctor - Easy Ryder,0.17095478,UK,Worldwide,speedNweed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-12-15
