,name,price,from,to,vendor,cat_hash,cat,date
0,CBD Yummy - 15 Seeds Feminized,0.38267260,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-03
1,Purple Haze - 15 Seeds Feminized,0.50714922,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-03
2,Williams 60 Day Wonder Hybrid Feminized Autoflower Seeds,0.11135857,USA,Worldwide,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-03
3,Amnesia Lemon - 15 Seeds Feminized,0.34075723,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-03
4,Casey Jones - 15 Seeds Feminized,0.32071269,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-03
5,Shoreline - 15 Seeds Feminized,0.32071269,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-03
6,5 Warlock Cannabis seeds (Not feminized),0.11135857,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-03
7,Chernobyl F2 regular seeds,0.11135857,USA,,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-03
8,5 Taste Bud Cannabis seeds (Not feminized),0.09576837,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-03
9,Chernobyl X Da Purps regular seeds,0.11135857,USA,Worldwide,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-03
10,5 Burmese Kush Cannabis seeds (Not feminized),0.12917594,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-03
11,CANNABIS SEED - MASTER KUSH REGUALAR,0.10242761,USA,USA,Charlie_Bartlett,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-03
12,Straw Sour Diesel - 15 Seeds Feminized,0.32071269,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-03
13,Crimea Blue - 15 Seeds Feminized,0.26726057,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-03
14,5 Dark Star Cannabis seeds (Not feminized),0.14922049,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-03
15,Bubble Cheese - 15 Seeds Feminized,0.36875278,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-03
16,5 Thai Tanic Cannabis seeds (Not feminized),0.05567928,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-03
17,10x CANNABIS SEEDS FOX TAIL LANDRACE,0.02227171,World,World,silverapples,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-03
18,10x Belladonna Quality Seeds by Paradise Seeds,0.05567928,Germany,Worldwide,Mandala,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-03
19,CBD Shark - 15 Seeds Feminized,0.38267260,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-03
20,3 White Russian Cannabis seeds ( Feminized),0.11135857,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-03
21,5 regular seeds - Church Kush - mold resistant,0.06681514,Australia,,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-03
22,CBD Nordle - 15 Seeds Feminized,0.38267260,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-03
23,CANNABIS SEED - ak-47,0.02224944,USA,usa,Charlie_Bartlett,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-03
24,Purple Haze #1 - 15 Seeds Feminized,0.43338530,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-03
25,Exodus Kush - 18 Seeds Feminized,0.53452115,UK,,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-03
26,10 regular seeds - Shiva's OG - Shiva Skunk X OG Kush,0.08908685,Australia,,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-03
27,5 Jamaican OG Cannabis seeds (Not feminized),0.12917594,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-03
28,10x HASH PASSION F1 FREE SHIPPING!!! OUTDOOR TESTED!!!,0.04452115,Austria,,Renegade,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-03
29,5 PG-13 Cannabis seeds (Not feminized),0.08908685,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-03
30,10 regular seeds - Church Kush - mold resistant,0.08908685,Australia,,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-03
31,5 Dutchmen's Royal Orange Cannabis seeds (Not feminized),0.06236080,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-03
32,10 regular seeds - Shiva Skunk - Skunk #1 X Northern Lights #5,0.08908685,Australia,,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-03
33,Blue Cheese - 15 Seeds Feminized,0.33184855,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-03
34,"Natural Cannabis seeds,25 seeds.",0.07000000,World,,toysoldiers,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-03
35,Holy Grail Kush - 18 Seeds Feminized,0.53452115,UK,,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-03
36,10 regular seeds - Skunk Kush - pain relief,0.08908685,Australia,,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-03
37,CBD Skunk Haze - 15 Seeds Feminized,0.38267260,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-03
38,5 The Hog Cannabis seeds (Not feminized),0.16703786,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-03
