,name,price,from,to,vendor,cat_hash,cat,date
0,5 The Hog Cannabis seeds (Not feminized),0.17090121,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
1,5 Da Purps Cannabis seeds (Not feminized),0.11393414,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
2,3 Enemy Of The State Cannabis seeds ( Feminized),0.10254073,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
3,Holy Grail Kush - 18 Seeds Feminized,0.54688390,UK,,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
4,Cannabis Seeds 5 pack,0.09114731,Netherlands,,superstrains,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
5,"Natural Cannabis seeds,25 seeds.",0.01709012,World,,toysoldiers,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
6,5 regular seeds - Skunk Kush - pain relief,0.04557365,Australia,,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
7,Williams 60 Day Wonder Hybrid Feminized Autoflower Seeds,0.11393414,USA,USA,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
8,5 Dutchmen's Royal Orange Cannabis seeds (Not feminized),0.06380312,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
9,10 regular seeds - Shiva's OG - Shiva Skunk X OG Kush,0.06836048,Australia,,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
10,5 Wreckage Cannabis seeds (Not feminized),0.11393414,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
11,5 Skunkage Cannabis seeds (Not feminized),0.07519653,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
12,3 Hippie Killer Cannabis seeds ( Feminized),0.09570468,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
13,Buddha Haze - 15 Seeds Feminized,0.37728153,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
14,5 Heavy Duty Fruity Cannabis seeds (Not feminized),0.13216360,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
15,20x HASH PASSION F1 FREE SHIPPING!!!,0.07973111,Austria,,Renegade,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
16,5 Early Skunk Cannabis seeds (Not feminized),0.06608180,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
17,5 Fuma con Dios Cannabis seeds (Not feminized),0.06380312,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
18,Big Buddha Cheese - 15 Seeds Feminized,0.37728153,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
19,Purple Haze - 15 Seeds Feminized,0.51887888,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
20,Bubble Cheese - 15 Seeds Feminized,0.37728153,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
21,CBD Shark - 15 Seeds Feminized,0.39152329,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
22,5 Taste Bud Cannabis seeds (Not feminized),0.09798336,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
23,10x HASH PASSION F1 FREE SHIPPING!!!,0.04534579,Austria,,Renegade,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
24,White Widow Hybrid Feminized Autoflower Seeds,0.11393414,USA,USA,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
25,Shaman - 15 Seeds Feminized,0.29622877,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
26,3 Chronic Cannabis seeds ( Feminized),0.11393414,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
27,Chernobyl X Sage n Sour regular seeds,0.11393414,USA,USA,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
28,Smurfberry Hybrid Feminized Autoflower Seeds,0.11393414,USA,USA,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
29,Chernobyl X Da Purps regular seeds,0.11393414,USA,USA,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
30,5 seeds white widow,0.05696707,Netherlands,,superstrains,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
31,3 Spoetnik #1 Cannabis seeds ( Feminized),0.06152443,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
32,Acapulco Gold - 15 Seeds Feminized,0.32077019,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
33,50 regular seeds - Church Kush - mold resistant,0.22786829,Australia,,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
34,12 x Lemon Skunk indoor seeds (F2),0.05013102,Germany,EU,PeterLustig,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
35,Seed - BLACKWATER (CALI CONNECTION) FEMINIZED (3 Seeds),0.12532756,Netherlands,Worldwide,Gobotal,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
36,Seed - Quick One FEMINIZED (5 Seeds),0.07975390,Netherlands,Worldwide,Gobotal,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
37,Seed - ORIGINAL SOUR DIESEL (CALI CONNECTION) FEMINIZED (3 Seeds),0.10231286,Netherlands,Worldwide,Gobotal,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
38,Seed - VANILLA KUSH (BARNEY'S FARM) FEMINIZED (3 Seeds),0.07747521,Netherlands,Wolrdwide,Gobotal,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
39,Seed - CORLEONE KUSH (CALI CONNECTION) FEMINIZED (3 Seeds),0.07975390,Netherlands,Worldwide,Gobotal,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
40,"5 Auto Flowering Cannabis Seeds FASTEST Growing, Ready In Just 3 Months!",0.06836048,EU,Worldwide,Cannaseed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
41,5 Autoflowering Cannabis Seeds Fast Growing Ready In 3 Months!,0.06836048,EU,Worldwide,Cannaseed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
42,10 Cannabis Seeds,0.03873760,Germany,EuropeanUnion,Spacelab,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
43,Blueberry autoflower (fem) Seeds 10 pcs,0.07747521,Netherlands,,Seeds_Co,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-04-06
