,name,price,from,to,vendor,cat_hash,cat,date
0,White Widow Hybrid Feminized Autoflower Seeds,0.11013215,USA,Worldwide,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-10
1,5 Super Glue Cannabis seeds (Not feminized),0.09471365,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-10
2,5 Jamaican OG Cannabis seeds (Not feminized),0.12775330,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-10
3,5 PG-13 Cannabis seeds (Not feminized),0.08810572,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-10
4,10 Cannabis Seeds,0.03744493,Germany,EuropeanUnion,Spacelab,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-10
5,"Natural Cannabis seeds,25 seeds.",0.05506607,World,,toysoldiers,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-10
6,"Natural Cannabis seeds,50 seeds.",0.11013215,World,,toysoldiers,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-10
7,CANNABIS SEED - MASTER KUSH REGUALAR,0.10129955,USA,USA,Charlie_Bartlett,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-10
8,Cannabis Seeds 5 pack,0.08810572,Netherlands,,superstrains,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-10
9,10x HASH PASSION F1 FREE SHIPPING!!! OUTDOOR TESTED!!!,0.04403083,Austria,,Renegade,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-10
10,10 regular seeds - Church Kush - mold resistant,0.08810572,Australia,,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-10
11,100x HASH PASSION F1 FREE SHIPPING!!! OUTDOOR TESTED!!!,0.25308370,Austria,,Renegade,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-10
12,5 regular seeds - AK47 Automatic - autoflowering sativa dominant,0.06607929,Australia,,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-10
13,Chernobyl X Sage n Sour regular seeds,0.11013215,USA,Worldwide,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-10
14,3 White Russian Cannabis seeds ( Feminized),0.11013215,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-10
15,Smurfberry Hybrid Feminized Autoflower Seeds,0.11013215,USA,Worldwide,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-10
16,5 Burmese Kush Cannabis seeds (Not feminized),0.12775330,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-10
17,CANNABIS SEED mASTER KUSH REGULAR,0.10129955,USA,USA,Charlie_Bartlett,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-10
18,10 of 7th Wave (feminized) Seeds,0.11013215,Netherlands,,superstrains,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-10
19,5 Fuma con Dios Cannabis seeds (Not feminized),0.06167400,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-10
20,5 Chocolate Chunk Cannabis seeds (Not feminized),0.08810572,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-10
21,10x CANNABIS SEEDS FOX TAIL LANDRACE,0.02202643,World,World,silverapples,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-05-10
