,name,price,from,to,vendor,cat_hash,cat,date
0,WHITE WIDOW FEMINIZED x 250 seeds,3.47161572,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-12
1,Jack Herer from Sensi Seeds,0.76419213,USA,,MrSunshine,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-12
2,Jack Herer from Sensi Seeds  1 seed,0.08733624,USA,,MrSunshine,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-12
3,10x K2 from Nirvana,0.10917030,Germany,EU,derriese5,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-12
4,5 regular seeds - Widow Lights - White Widow X Northern Lights,0.10917030,Australia,,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-12
5,AMNESIA HAZE (ROYAL QUEEN SEEDS) FEMINIZED x 3 seeds,0.18000000,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-12
6,10 regular seeds Beyond Kush: Beyond the Brain crossed with Hindu Kush,0.10917030,Australia,,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-12
7,10 Jamaican OG Cannabis seeds (Not feminized),0.25327510,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-12
8,10 Taste Bud Cannabis seeds (Not feminized),0.18777292,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-12
9,WHITE WIDOW FEMINIZED x 1000 seeds,12.31441048,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-12
10,10 Seeds Harlequin (High CDB Non-Fem'd ♀♂),0.17467248,Canada,,galaxytreez,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-12
11,ROYAL MEDIC (ROYAL QUEEN SEEDS) FEMINIZED x 3 seeds,0.14266375,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-12
12,Rare Dankness - Commerce City Kush Regular Seeds x 12,0.57200873,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-12
13,5 MK-Ultra Cannabis seeds (Not feminized),0.15283842,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-12
14,CHOCO HAZE (ZAMNESIA SEEDS) FEMINIZED x 5 seeds,0.16589519,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-12
15,10 Mendocino Madness Cannabis seeds (Not feminized),0.14410480,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-12
16,EASY BUD (ROYAL QUEEN SEEDS) FEMINIZED x 5 seeds,0.19117903,,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-12
17,SHINING SILVER HAZE (ROYAL QUEEN SEEDS) FEMINIZED x 5 seeds,0.23689956,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-12
18,10x Belladonna Quality Seeds by Paradise Seeds,0.10917030,Germany,Worldwide,Mandala,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-12
19,10 regular seeds Northern Kush: Northern Lights crossed with Hindu Kush,0.17467248,Australia,,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-12
20,WHITE WIDOW FEMINIZED x 15 seeds,0.33620087,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-12
21,5 Burmese Kush Cannabis seeds (Not feminized),0.13100436,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-12
22,OG KUSH (ZAMNESIA SEEDS) FEMINIZED x 3 seeds,0.06982532,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-12
23,DANCE WORLD (ROYAL QUEEN SEEDS) FEMINIZED x 3 seeds,0.12397379,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-12
24,SUPER SILVER HAZE (BULK SEEDS) FEMINIZED x 50 seeds,1.09170305,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-12
25,4 Pack Tiresias Mist Natural Feminized Seeds Spray 1oz -BEST OFFER!,0.34497816,USA,USA,optiman,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-12
26,LOWRYDER 2 AUTOMATIC (ZAMNESIA SEEDS) FEMINIZED x 3 seeds,0.06982532,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-12
27,5 Wreckage Cannabis seeds (Not feminized),0.10917030,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-12
28,10 regular seeds - Shiva Skunk - Skunk #1 X Northern Lights #5,0.15283842,Australia,,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-12
