,name,price,from,to,vendor,cat_hash,cat,date
0,"10 Aurora B , Flying Dutchman , Cannabis seeds ( Non Feminized )",0.11305241,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-22
1,SMART START - Seeds Germination (x20 Seeds),0.06984583,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-22
2,10 Zero Gravity Cannabis Seeds( Not Feminized),0.16443987,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-22
3,5 Zero Gravity Cannabis Seeds ( Not Feminized),0.08221993,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-22
4,WHITE WIDOW FEMINIZED x 50 seeds,0.83864337,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-22
5,WHITE WIDOW FEMINIZED x 250 seeds,3.26824254,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-22
6,5 Cold Creek Kush Cannabis seeds (Not feminized),0.14388489,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-22
7,Custom for southpsy,0.18478931,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-22
8,10x K2 from Nirvana,0.10277492,Germany,EU,derriese5,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-22
9,SWEET CHEESE AUTO (SWEET SEEDS) FEMINIZED x 3 seeds,0.12086330,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-22
10,5 Auto Flowering Feminized Seeds (Hindu Kush + Lowryder2),0.08221993,EU,,Cannaseed,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-22
11,100x Feminized seeds Money Maker - over 900 gr per plant,2.15971223,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-22
12,AUTO BIO DIESEL MASS (ADVANCED SEEDS) FEMINIZED x 3 seeds,0.15839671,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-22
13,CHOCO HAZE (ZAMNESIA SEEDS) FEMINIZED x 3 seeds,0.11778006,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-22
14,CRITICAL AUTOMATIC (ZAMNESIA SEEDS) FEMINIZED x 3 seeds,0.11099691,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-22
15,POWER FLOWER (ROYAL QUEEN SEEDS) FEMINIZED x 5 seeds,0.19116135,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-22
16,HAPPY SKUNK (ZAMBEZA) FEMINIZED x 3 seeds,0.10355601,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-22
17,WHITE WIDOW FEMINIZED x 15 seeds,0.31650565,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-22
18,10 x Transkei Seeds,0.03288797,,,SunnySouthAfrica,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-22
19,FAST CARAMEL (ZAMNESIA SEEDS) FEMINIZED x 3 seeds,0.06984583,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-22
20,SUPER SILVER HAZE (ZAMNESIA SEEDS) FEMINIZED x 3 seeds,0.06573484,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-22
21,CLASSIC SKUNK AUTOMATIC (ZAMNESIA SEEDS) FEMINIZED x 3 seeds,0.06573484,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-22
22,CHOCO HAZE (ZAMNESIA SEEDS) FEMINIZED x 5 seeds,0.15617677,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-22
23,LOWRYDER 2 AUTOMATIC (DAILY SMOKER) FEMINIZED x 3 seeds,0.12082219,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-22
24,Caramel King Feminized x 3 seeds,0.05512846,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-22
25,RED PURPS (FEMALE SEEDS) FEMINIZED x 4 seeds,0.15210688,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-22
26,FRISIAN DUCK (DUTCH PASSION) FEMINIZED x 3 seeds,0.16986639,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-22
27,AMNESIA HAZE AUTOMATIC (ZAMNESIA SEEDS) FEMINIZED x 3 seeds,0.06984583,EU,,klosterbier,rdffTvGkMC,Drugs/Cannabis/Seeds,2015-06-22
