,name,price,from,to,vendor,cat_hash,cat,date
0,Potassium chlorate 40g,0.02424947,EU,,TorChem,pbmKV0iowm,Weapons/Fireworks,2014-09-26
1,Weapon Stealth and Express Shipping Fee.,0.73217162,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-09-26
2,2 Glock 19's Full Escrow,10.73851710,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-09-26
3,Custom for AARONABE,4.14897251,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-09-26
4,Any Pistol YOU WANT full Escrow,6.10143017,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-09-26
5,Custom for Friendly,7.00000000,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-09-26
6,Tanfoglio Ultra IPSC - 9mm,6.78479035,Germany,,dosensuppe,RuXVKCci11,Weapons/Lethal firearms,2014-09-26
7,JA 22 Full ESCROW,4.88114414,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-09-26
8,Any Glock You Want FULL ESCROW,6.10143017,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-09-26
9,Jimenez 9MM FULL ESCROW,4.51505832,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-09-26
10,GET JACKETED HOLLOW POINTS WITH YOUR GLOCK,0.12190657,USA,,GlockBoyz,RuXVKCci11,Weapons/Lethal firearms,2014-09-26
11,GLOCK19GEN3_9MM,4.39290769,USA,Everywhere,GlockBoyz,RuXVKCci11,Weapons/Lethal firearms,2014-09-26
12,Almost NEW Glock 27 40 Cal w/2Mags,6.83360179,,,RTBArms,RuXVKCci11,Weapons/Lethal firearms,2014-09-26
13,NEW H&K USP 45 Tactical w/Threaded Barrel,10.98257431,,,RTBArms,RuXVKCci11,Weapons/Lethal firearms,2014-09-26
14,JA 380 FULL ESCROW,4.88114414,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-09-26
15,Juice Monkey,7.19968760,,,weaponsguy,RuXVKCci11,Weapons/Lethal firearms,2014-09-26
16,"[[INTERNATIONAL]  Glock 26 gen3 + 2 magazines - NO FE, and FULL ESCROW!",4.88111973,USA,,32dxbv!vrwndid,RuXVKCci11,Weapons/Lethal firearms,2014-09-26
17,GLOCK30SFGEN3_45ACP,5.12507931,USA,Everywhere,GlockBoyz,RuXVKCci11,Weapons/Lethal firearms,2014-09-26
18,GLOCK27GEN4_.40SW,4.88102211,USA,Everywhere,GlockBoyz,RuXVKCci11,Weapons/Lethal firearms,2014-09-26
19,Reducteur silenceur 22LR rimfire,0.31050000,,,matthias75015,RuXVKCci11,Weapons/Lethal firearms,2014-09-26
20,Hidden Listing 4 Good Customer,6.10143017,,,RTBArms,RuXVKCci11,Weapons/Lethal firearms,2014-09-26
21,suppressor's bajonet adapter for .22 rimfire pistols.,0.29000000,,,matthias75015,RuXVKCci11,Weapons/Lethal firearms,2014-09-26
22,Price Drop!!!! 9mm Jimenez Arms,0.91521452,USA,,cheqdropz,RuXVKCci11,Weapons/Lethal firearms,2014-09-26
23,2.5 Cocaine 85%+ $85/g,0.53692585,USA,Worldwide,SamWalton,RuXVKCci11,Weapons/Lethal firearms,2014-09-26
24,submachine gun sa vz.61 Skorpion,6.70000000,EU,,Victor.But,RuXVKCci11,Weapons/Lethal firearms,2014-09-26
25,custom flight booking,1.92805193,,,livinglarge,RuXVKCci11,Weapons/Lethal firearms,2014-09-26
26,9mm conversion barrel for glock 27/33,0.65651388,Sweden,,sweshroom,RuXVKCci11,Weapons/Lethal firearms,2014-09-26
27,Glock 17 Gen 4,4.88114414,USA,USA,subwaygal,RuXVKCci11,Weapons/Lethal firearms,2014-09-26
28,FREE 1/2 OZ with 1 OZ Purchase,0.24405720,USA,USA,SamWalton,RuXVKCci11,Weapons/Lethal firearms,2014-09-26
29,"Walther PP 7.65 mm, Full Escrow",4.74447210,,,nibbler,RuXVKCci11,Weapons/Lethal firearms,2014-09-26
30,M4 Carbine,16.10777566,,,CherryFlavor_2,RuXVKCci11,Weapons/Lethal firearms,2014-09-26
31,Custom for W1n0a,0.79318592,World,,cheqdropz,RuXVKCci11,Weapons/Lethal firearms,2014-09-26
32,Ruger P95,3.90491531,,,CherryFlavor_2,RuXVKCci11,Weapons/Lethal firearms,2014-09-26
33,Glock 17 Gen 2,3.66085810,USA,,NW.Direct,RuXVKCci11,Weapons/Lethal firearms,2014-09-26
34,**** 900g,2.17210914,EU,,TorChem,RuXVKCci11,Weapons/Lethal firearms,2014-09-26
35,MEGA CARDING COLLECTON OF 63 TUTORIALS WORTH 100$,0.08516229,rland,everywhere,freestylerfreak13a,JAmvyj8iBs,Information/eBooks,2014-09-26
36,eBook How to Make $200+ Daily - How To Make Money PDF,0.05596379,Italy,,gaioso,JAmvyj8iBs,Information/eBooks,2014-09-26
37,Pro Market Advisors Stock Basics,0.00486641,Internet,,RichDadPoorDad,JAmvyj8iBs,Information/eBooks,2014-09-26
38,RICH DAD Guide To Fundamental & Technical Analysis,0.02433208,,,RichDadPoorDad,JAmvyj8iBs,Information/eBooks,2014-09-26
39,How do profit illegal from Bitcoins,0.01946566,rland,worldwide,freestylerfreak13a,JAmvyj8iBs,Information/eBooks,2014-09-26
40,The Anarchist Cookbook by William Powell,0.03163170,rland,everywhere,freestylerfreak13a,JAmvyj8iBs,Information/eBooks,2014-09-26
41,How to make $40+ Daily with Autopilot,0.04866416,rland,worldwide,freestylerfreak13a,JAmvyj8iBs,Information/eBooks,2014-09-26
42,eBook How to Make $250+ Daily - How To Make Money PDF,0.06083021,Italy,,gaioso,JAmvyj8iBs,Information/eBooks,2014-09-26
43,40 unique ways to make money online,0.01703245,rland,worldwide,freestylerfreak13a,JAmvyj8iBs,Information/eBooks,2014-09-26
44,The Great Big Narcotics Cookbook,0.00500000,rland,,casinoking,JAmvyj8iBs,Information/eBooks,2014-09-26
45,eBook How to Double Your Money with Paypal - How To Make Money PDF,0.06083021,Italy,,gaioso,JAmvyj8iBs,Information/eBooks,2014-09-26
46,How to Prosper in Hard Times Audio Book,0.01216604,Internet,,RichDadPoorDad,JAmvyj8iBs,Information/eBooks,2014-09-26
47,Haschisch Lexikon german,0.01946566,rland,worldwide,freestylerfreak13a,JAmvyj8iBs,Information/eBooks,2014-09-26
48,How to make $50 A DAY with CPC,0.04866416,rland,worldwide,freestylerfreak13a,JAmvyj8iBs,Information/eBooks,2014-09-26
49,Amphetamine sulphate easy to cook with OTC (Over the Counter Products) in German,0.03649812,rland,worldwide,freestylerfreak13a,JAmvyj8iBs,Information/eBooks,2014-09-26
50,Drug Smugglers on Drug Smuggling: Lessons from the Inside,0.03163170,rland,everywhere,freestylerfreak13a,JAmvyj8iBs,Information/eBooks,2014-09-26
51,The Great Big Narcotics Cookbook,0.02433208,rland,worldwide,freestylerfreak13a,JAmvyj8iBs,Information/eBooks,2014-09-26
52,eBay Method - 100% Working - NEW - Make Money From eBay FAST!,0.04866416,rland,worldwide,freestylerfreak13a,JAmvyj8iBs,Information/eBooks,2014-09-26
53,How I have made 100's of dollars over a week,0.04866416,rland,worldwide,freestylerfreak13a,JAmvyj8iBs,Information/eBooks,2014-09-26
54,Earn 3$ every 15 minutes on Autopilot!,0.04866416,rland,worldwide,freestylerfreak13a,JAmvyj8iBs,Information/eBooks,2014-09-26
55,Inviting Codes for Marketplaces,0.01216604,rland,everywhere,freestylerfreak13a,JAmvyj8iBs,Information/eBooks,2014-09-26
56,Big List of Onion Sites,0.01703245,rland,everywhere,freestylerfreak13a,JAmvyj8iBs,Information/eBooks,2014-09-26
57,How to earn Bitcoins without Infections !!!,0.02433208,rland,worldwide,freestylerfreak13a,JAmvyj8iBs,Information/eBooks,2014-09-26
58,The Anarchist Cookbook by William Powell + version 2000,0.03163170,rland,everywhere,freestylerfreak13a,JAmvyj8iBs,Information/eBooks,2014-09-26
59,Cashing out Bitcoin with Prepaid VISA Cards,0.04866416,rland,worldwide,freestylerfreak13a,JAmvyj8iBs,Information/eBooks,2014-09-26
60,Uncle_Fester_-_Secrets_of_Methamphetamine_Manufacture_3rd_ed,0.03649812,rland,worldwide,freestylerfreak13a,JAmvyj8iBs,Information/eBooks,2014-09-26
61,How to access I2P Side for Hidden Marketplaces,0.01946566,rland,worldwide,freestylerfreak13a,JAmvyj8iBs,Information/eBooks,2014-09-26
62,1 STEALTH PAYPAL ACCOUNT CREATION GUIDE AND HOW TO WITHDRAW,0.02433208,,,freestylerfreak13a,JAmvyj8iBs,Information/eBooks,2014-09-26
63,"Buy Bitcoins With Paypal, Paysafe, Credit- Debit C",0.04866416,rland,worldwide,freestylerfreak13a,JAmvyj8iBs,Information/eBooks,2014-09-26
64,80 ways to make money online,0.02433208,worldwide,,freestylerfreak13a,JAmvyj8iBs,Information/eBooks,2014-09-26
65,Satanic Bible Underground Edition,0.00364981,Internet,,blackhand,JAmvyj8iBs,Information/eBooks,2014-09-26
66,SECRETS OF A SUPER HACKER,0.01459925,,,fake,JAmvyj8iBs,Information/eBooks,2014-09-26
67,Guide to a New EBay Identity,0.01703245,,,fake,JAmvyj8iBs,Information/eBooks,2014-09-26
68,eBook How to Make $10+ Daily - How To Make Money,0.02433208,Italy,,gaioso,JAmvyj8iBs,Information/eBooks,2014-09-26
69,Hidden Weapons Ebook,0.01216604,rland,,Hackyboy,JAmvyj8iBs,Information/eBooks,2014-09-26
70,THE PRIVATE INVESTIGATOR HANDBOOK,0.01216604,,,fake,JAmvyj8iBs,Information/eBooks,2014-09-26
71,DMT & Ayahuasca Book Collection,0.00973283,Internet,,blackhand,JAmvyj8iBs,Information/eBooks,2014-09-26
72,Breaking Open the Head: A Psychedelic Journey,0.00364981,Internet,,blackhand,JAmvyj8iBs,Information/eBooks,2014-09-26
73,Psychic seduction,0.01216604,rland,,Hackyboy,JAmvyj8iBs,Information/eBooks,2014-09-26
74,How I Stole Someone's Identity,0.01216604,,,fake,JAmvyj8iBs,Information/eBooks,2014-09-26
75,The Ultimate Guide to Make Money with Android,0.02433208,rland,,Hackyboy,JAmvyj8iBs,Information/eBooks,2014-09-26
76,THE PANAMA CLASS A FINANCIAL SERVICES COMPANY: A SPECIAL REPORT,0.01459925,,,fake,JAmvyj8iBs,Information/eBooks,2014-09-26
