,name,price,from,to,vendor,cat_hash,cat,date
0,5 Early Skunk Cannabis seeds (Not feminized),0.04315283,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-03
1,5 Super Glue Cannabis seeds (Not feminized),0.06398523,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-03
2,Critical Kush - 15 Seeds Feminized,0.13243456,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-03
3,5 Heavy Duty Fruity Cannabis seeds (Not feminized),0.08630567,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-03
4,Skywalker - 15 Seeds Feminized,0.33480648,UK,,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-03
5,5 regular seeds - Shiva's OG - Shiva Skunk X OG Kush,0.04464086,Australia,,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-03
6,5 Chocolate Chunk Cannabis seeds (Not feminized),0.05952115,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-03
7,50 Mixed Cannabis Seeds - Only $29,0.04315283,USA,USA,My_Private_Garden,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-03
8,10 of 7th Wave (feminized) Seeds,0.07440144,Netherlands,,superstrains,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-03
9,5 Wreckage Cannabis seeds (Not feminized),0.07440144,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-03
10,Straw Sour Diesel - 15 Seeds Feminized,0.21427614,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-03
11,10 regular seeds - Widow Lights - White Widow X Northern Lights,0.05952115,Australia,,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-03
12,5 Lambo Cannabis seeds (Not feminized),0.09969793,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-03
13,5 Chronic Cannabis seeds ( Not feminized ),0.07440144,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-03
14,Kuchi - 15 Seeds Feminized,0.21643379,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-03
15,Blueberry autoflower (fem) Seeds 5 pcs,0.02678451,Netherlands,WorldwideexceptAustralia,Seeds_Co,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-03
16,CBD Skunk Haze - 15 Seeds Feminized,0.25567310,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-03
17,10 regular seeds - Shiva Skunk - Skunk #1 X Northern Lights #5,0.05952115,Australia,,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-03
18,5 regular seeds - Church Kush - mold resistant,0.04464086,Australia,,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-03
19,Purple Haze #1 - 15 Seeds Feminized,0.28955552,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-03
20,5 Da Purps Cannabis seeds (Not feminized),0.07440144,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-03
21,8 Ball Kush - 15 Seeds Feminized,0.19097361,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-03
22,5 Dutchmen's Royal Orange Cannabis seeds (Not feminized),0.04166480,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-03
23,Wappa clone . Well rooted Cannabis  plant .,0.07440144,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-03
24,5 Kali Mist Cannabis seeds ( Not feminized),0.08184158,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-03
25,5 Warlock Cannabis seeds (Not feminized),0.07440144,UK,,HappyHippy2.0,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-03
26,50 regular seeds - Church Kush - mold resistant,0.19344374,Australia,,budbrother,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-03
27,Seed - VANILLA KUSH (BARNEY'S FARM) FEMINIZED (3 Seeds),0.05059297,Netherlands,Wolrdwide,Gobotal,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-03
28,Amnesia Lemon - 15 Seeds Feminized,0.22766840,UK,Worldwide,Quantum.Black.Widow,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-03
29,CANNABIS SEED - ak-47,0.01486540,USA,usa,Charlie_Bartlett,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-06-03
30,Potassium chlorate 40g,0.01492314,EU,,TorChem,pbmKV0iowm,Weapons/Fireworks,2014-06-03
31,Glock 26 - Barrel - Part 1,1.79077749,EU,,Lenin_Cat,RuXVKCci11,Weapons/Lethal firearms,2014-06-03
32,Glock 34,2.98462915,Australia,Australia,Takeshi,RuXVKCci11,Weapons/Lethal firearms,2014-06-03
33,New Walther P22 Target .22lr Pistol,1.19385166,USA,,thechaoticneutral,RuXVKCci11,Weapons/Lethal firearms,2014-06-03
34,Glock 26 - Frame - Part 2,1.79077749,EU,EU,Lenin_Cat,RuXVKCci11,Weapons/Lethal firearms,2014-06-03
35,Price Drop!!!! 9mm Jimenez Arms,0.55961796,USA,,cheqdropz,RuXVKCci11,Weapons/Lethal firearms,2014-06-03
