,name,price,from,to,vendor,cat_hash,cat,date
0,Chernobyl X Sage n Sour regular seeds,0.09091239,USA,,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-01
1,Chernobyl F2 regular seeds,0.09091239,USA,,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-01
2,Chernobyl X Da Purps regular seeds,0.09091239,USA,,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-01
3,Moby Dick Hybrid Feminized Autoflower Seeds,0.09091239,USA,,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-01
4,5 Autoflowering Cannabis Seeds Fast Growing Ready In 3 Months!,0.05454743,Worldwide,,Cannaseed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-01
5,5 x Auto Seeds Fast Growing Ready In 3 Months (Lowryder2 + Hindu Kush Mix),0.05454743,Worldwide,,Cannaseed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-01
6,White Widow Hybrid Feminized Autoflower Seeds,0.09091239,USA,,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-01
7,"5 Auto Flowering Cannabis Seeds FASTEST Growing, Ready In Just 3 Months!",0.05454743,Worldwide,,Cannaseed,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-01
8,Williams 60 Day Wonder Hybrid Feminized Autoflower Seeds,0.09091239,USA,,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-01
9,Smurfberry Hybrid Feminized Autoflower Seeds,0.09091239,USA,,simonlabond,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-01
10,Melting Pot Quality Seeds,0.10909487,,,FreshTouch,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-01
11,DNA/Reserva Privada Quality Seeds,0.14364158,WorldexceptUSA,,FreshTouch,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-01
12,100 Sweet Tooth x Ak47 F1 Regular seeds,0.36364958,,,goosehash1,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-01
13,Barney's Farm Quality Seeds,0.02909196,WorldexceptUSA,,FreshTouch,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-01
14,Delicious Seeds Quality Seeds,0.05454743,WorldexceptUSA,,FreshTouch,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-01
15,100 Texada Timewarp x Ak47 F1 Regular Seeds,0.36364958,,,goosehash1,rdffTvGkMC,Drugs/Cannabis/Seeds,2014-03-01
16,LSD - JIM MORRISON - 50x BLOTTERS 185ug SWISS,0.58183250,Worldwide,,jerseycow,S0SZTZKVhx,Drugs/Psychedelics/LSD,2014-03-01
17,50x LSD Blotters 125ug Czech Silver Xtal,0.52812488,Worldwide,,BlueViking,S0SZTZKVhx,Drugs/Psychedelics/LSD,2014-03-01
18,25 x TragicallyHips Dutch Shiva LSD Blotter 130ug +,0.32224569,Worldwide,,TragicallyHip,S0SZTZKVhx,Drugs/Psychedelics/LSD,2014-03-01
19,5 x Twins 150 µg [Free shipping],0.07161015,"WordwideexceptAustralia,USA,ScandinaviaandAlaska",,TheHeineken,S0SZTZKVhx,Drugs/Psychedelics/LSD,2014-03-01
20,Dutch HQ Silver-Grey Liquid @ 100ug - 25 Drops,0.26853807,,,HouseofSpirit,S0SZTZKVhx,Drugs/Psychedelics/LSD,2014-03-01
21,250x LSD Stars Blotter 200µG ►Bulk◄,3.12399298,,,SaltnPepper,S0SZTZKVhx,Drugs/Psychedelics/LSD,2014-03-01
22,Spongebob Squarepants (Dutch Silver-Grey) 185ug - 10 Hits,0.16112284,,,HouseofSpirit,S0SZTZKVhx,Drugs/Psychedelics/LSD,2014-03-01
23,LSD - JIM MORRISON - 25x BLOTTERS 185ug SWISS,0.41175838,Worldwide,,jerseycow,S0SZTZKVhx,Drugs/Psychedelics/LSD,2014-03-01
24,Red Microdots (Swiss White Fluff) 100ug - 25 hits,0.24615990,,,HouseofSpirit,S0SZTZKVhx,Drugs/Psychedelics/LSD,2014-03-01
25,50 StrawBerries 100ug,0.44756346,,,NewTime,S0SZTZKVhx,Drugs/Psychedelics/LSD,2014-03-01
26,LSD - RAMA - 100x BLOTTERS 140ug SWISS,0.93988327,,,jerseycow,S0SZTZKVhx,Drugs/Psychedelics/LSD,2014-03-01
27,Beatles (Dutch Silver-Grey) 110ug - 500 hits,4.47563464,,,HouseofSpirit,S0SZTZKVhx,Drugs/Psychedelics/LSD,2014-03-01
28,10 Twins 150 ug.,0.17902538,,,NewTime,S0SZTZKVhx,Drugs/Psychedelics/LSD,2014-03-01
29,500 Shiva-Budha LSD blotters 130 ug.,5.37076157,,,DutchDeal,S0SZTZKVhx,Drugs/Psychedelics/LSD,2014-03-01
30,25 Fat Freddy's 180ug,0.50127108,,,NewTime,S0SZTZKVhx,Drugs/Psychedelics/LSD,2014-03-01
31,25 Albert Hoffmann blotters 110-120 ug,0.25063554,Worldwide,,DutchDope,S0SZTZKVhx,Drugs/Psychedelics/LSD,2014-03-01
32,5 x 225ug LSDJubilee Bunny Hofmanns Needlepoint Quality,0.11994700,EverywhereWorldwideanyDestination,,value.lucid,S0SZTZKVhx,Drugs/Psychedelics/LSD,2014-03-01
