,name,rating,lastSeen,publicKey,#products,#Deals,parsingDate
0,GrandWizardsLair,,,,,,2014-02-15
1,GermanTerminal,,,,,,2014-02-15
2,SonsofLeary,,,,,,2014-02-15
3,xinhai,,,,,,2014-02-15
4,TestSubject,,,,,,2014-02-15
5,GoingPostal,,,,,,2014-02-15
6,Addyshack,,,,,,2014-02-15
7,ChemicallyEmbalanced,,,,,,2014-02-15
8,sereal,5,10 hours,-----BEGIN PGP PUBLIC KEY BLOCK-----mQENBE/38rUBCACnLmbdZA+8ScRblEnG9Sc78kzyiKN5z+XVNW4RQBV+kiAVp66dNLnLHkcT7CfCn3h/q1HKL7MSL+eEuHnZlELSLTUACcfmb7lMQNN4/tLNQkGezZsE7QFJw5n/8TikpFydnIcf6EgvSzsWfWqj4wYsBysERZdDh1y3qcFl7irxuTasH4oiO9MbktNuEoIWQmm0wqKzUVtFE6xU657N/5NGYusHVPVjl4KUCO4n10iI/WldvG6a95u/Nh6mps+OKLlXs9QOKkmNtC5JOl1nCLVa0jXmmRWrwpikTpmbXPxgfmh6SbZA47YNTfakdHAxIZDAETe190FIuc29mGL55Ly7ABEBAAG0D0VtcHR5IDxlQG1wLnR5PokBOAQTAQIAIgUCT/fytQIbDwYLCQgHAwIGFQgCCQoLBBYCAwECHgECF4AACgkQSDXhLIvaWxNSMAf+LKAZyXK/tcXy/8lh7rfKQEGb5PwxSy8ID7LTb1gyldb6h1xBLEyYQAqqRABx1m6vFq6ySKh7uBT04HYPwWLfZpN3XiYvPZIiSJb0MJlw6lS/OPSTEJX7xv9BJG8AOENWYa1NKuod61wPvxSiroNlbU0+kCaultW8NW0Ls0dzrguijSrlzg/G/whJFmKV6Qj9mPgpiT9zylfSxcMLwvsJtzxW7uvbF7nD/RIZe+fP97VzMwbUayPhQHWmBY1LcEGqtUmdN7+Ddeb1iLNiWrtul4gkGu2SvkVBqq/rRmdaUL9vUaWYw55SR719Kw8+uPlvjKXf6i3LNh0PlHuMr/F73LQaRW1wdHkgKEltcG9ydGVkKSA8ZUBtcC50eT6JATgEEwECACIFAlAg68YCGw8GCwkIBwMCBhUIAgkKCwQWAgMBAh4BAheAAAoJEEg14SyL2lsT1akIAJ7kqK37HEr6yyPwEkuFsMDhXCfvVmx8hchGz7YNq49GkjD284US5j4q2YN+/pVoAP0KRhTQVVY9qdRTWWQyAoYBO9tfi2vGfCuSMpkq6q5/ew5rMpgPWeSqIKPfZwWiAP18djY0MIqi4jk/0e+3ODg3FGOkSBft3Zru1ZfQkA3t+uqoPgCFBvFwV4i2jtynyJ9pMBxEwGbxZYTRO2aerd6WRMDiWfEkB93g6s/Sl2y/aVDWj0Rj2Z0P0oymXBvzyyPgxR3Sjb657uIgRh5ioSq1251C2t5UAS40B4lnhgMjgA3+p8G6DJwkaGxIK046c/wVHlw5aTOaMfblvJIoQOs==KbFy-----END PGP PUBLIC KEY BLOCK-----,33,3~5,2014-02-15
9,Flyfelix,,,,,,2014-02-15
10,NordicShrooms,,,,,,2014-02-15
11,PandaTime,,,,,,2014-02-15
12,cashmonay13,5,0 hours,-----BEGIN PGP PUBLIC KEY BLOCK-----Version: BCPG C# v1.6.1.0mQENBFL9ezMBCADVI/OnIeAX7mtYVBGkoPVZ9IkQMecKpbOOsKZHSaq7Su6YS31K00SOd7Vgj9OsST3cZiXc4n/sy+LuCwaR1eOi5sUCf69nFVwRcWTw9PSDlPJd4wGWoIwjxdP+LMDZEPz0SlMasgFCaBTEc1LvKTq1W2jPCtfn6ZljsGPEKxjY94stiG4cP6DLDnc+WMqoTs9XEw+f3+MjQ7tMt+FM8F0xkXhraMmBBMUtffdPfW0Tm/N0qMaR04gRWhxOEu+7Hdm7WyIryj0BBCnpGn/DCT7yICOTUsFao3D+ktocgh0gAgRrlXBU3N1qUXrd0j+QoaQbF1VNxG86QUCetZl6noP3ABEBAAG0GmRvcGVzdGRvcGVAc2hhcmtsYXNlcnMuY29tiQEcBBABAgAGBQJS/XszAAoJEIwbHfubXDPRoPQH/jDqOWv4yCh9mx1fuHVLKKZ9+cdtyHKx9rygcOomdouPpU+W5ZbPJ9HpYEIjbUEXR3mALVZAWfzXclTB/ejwdo6/3TILMm9bsxtYUXja1uDGgpimgHOnLbp6VWKnWdp/eUovp5Y0s+/EugLLcS4CvpIsoSi1NHs77g4AOeURW1GNmMEL4xTDD2Ww3RWPuSeISDyp5e9GXNufq4Zfku0493Blx0EdIWqSMzmj9Cy0hAGF0Vtx+/86R/WMIdLVksyjZAOxCMl33IKaDx8Spywlh1b47w3kUT8NWVltEf7U76A5AzkPJn3xB8PBosQZRO5NynKqw2R+sqnMp9iFoLX5s9A==MMNQ-----END PGP PUBLIC KEY BLOCK-----,8,3~5,2014-02-15
13,TheHamburgConnection,,,,,,2014-02-15
14,haydenp,,,,,,2014-02-15
15,OpenSource,5.0,12 hours,-----BEGIN PGP PUBLIC KEY BLOCK-----Version: GnuPG v2.0.22 (MingW32)mQENBFKuzpsBCADUB14HfYC+hRk7N0onUYFGs2TJF0hqMYorT9u1e+U3UVAInEpp7CX38J972ohfGtJltggXPSs82G+ScSuy/IfoTBgKmdKdcxADlX/CZyKkn2AvFKO9+dC/GqYiDT56BGAg6Q3kGe1vgeGfFTp7aanPYoMYMZOIyAgF1GQRV1ZkkOE1HaxjKcVNa08nuMZJujpo+i4M2saiSCEvOIHr0CLO1V6cAoi9srYgGN+rhRUq37IZzuMcXBRrdSViwlf0bOrfhf/5Y+orueoPPyFje3xp9Q8j1rXxx4d3yegk719quCr0jJgTFRcepVjT1gIUOCQdD3sMtASx8XIu3t4AxLvNABEBAAG0IE9wZW5Tb3VyY2UgPE9wZW5Tb3VyY2VAZmFrZS5uZXQ+iQE5BBMBAgAjBQJSrs6bAhsDBwsJCAcDAgEGFQgCCQoLBBYCAwECHgECF4AACgkQoE1O4MEA82k2MQf/VUUceIbdL3LlYRnQBvoNVZRLEStwSDcqbWXcaxBasSB4jOYvC8VX6NOfK6Y/0oURWzvOXoiUb65m7L5ggFTgAoytwNwA28VK0d405XAk2LvWG7Q8GuQkIKlnb0FHAKmvd7bhcuk5IDHNXfjxv+kG3KZzN67HT0j6GB8D8HRbSfeGEdHFuudqNFRQJIfEdtjfIG7oT1/ShyAVpZldqyBN9Uf7f6h2padUguHyG9vKg9UHyhT0aaR400PPqpIa0I5FnMxS87Ta2i16x5+llRXtFe/2O7cK6P7F0+qFoC4KySQ+EkO9avhaOlfAGwnCXJL+ipbNEHtxxpVYXSD5n7q+wbkBDQRSrs6bAQgApUEbZTxUxNfqQs/mahvBf50cIntfgeSN1pm9DGk8PovUiqmA8O/WU/YHabNfJQw08tUbeuMTsM7wVxU/4WyfeLXlCbgELf2WAQPn/dNczYk7fkQWvEsILIM87euZFMPj5AzsuL/DU0fXiFVrfnlu4VbuvUoajzAyUBGqZIWR/wD87RXDhjcnh1Hhs1bkagmFJMNs172poqz0Ood6VsIUnn78blGvrtI2d41EJBim6rEcPVuZYu54jUTuGFkniOVfIL9g00I0tTBlbLFXXrWV9O+o3jdEhIlaf8LwSkBX1SWuK7um9B48Lc04LNCIpioTk3R6dTR9dGpKtfkQBAD+RQARAQABiQEfBBgBAgAJBQJSrs6bAhsMAAoJEKBNTuDBAPNplJUH+wWhJakLCEv28EgV0SYtOx6W+hWsbRDUsvYLPndYg6x4hSp7DFkHhhptOVfaft3/KcuIWpEZ0wnE+vnbxAyhaycTwUUEW9mW0r6AsJOykqsUe6utxX+XBCeqghdx30qeztKwEul1IsmCeHGHQfHGSSrNXWWQXaojrM7dXDjcZwzZbGrpP8cJAVMAVdDOHlDalXd/o46t/hqhTLFC0sw0dU8e0sVv7sew3B/TlDVVszxTI/WNnWcpGpUsWd1x0cRbF5L/OWrT3cYQjwXnLVIdkDkjP+eJ0mV04sLnBlM1LEp2MOs5nJCTW6DAjWeuXLhJvkR24u1kZEnyvG73vy5UukI==TinU-----END PGP PUBLIC KEY BLOCK-----,3,25~40,2014-02-15
16,DigitalHood,,,,,,2014-02-15
17,gj990,,,,,,2014-02-15
